frame,time_qtm_s,time_rs_s,torso_alpha_deg,torso_beta_deg,torso_gamma_deg,neck_alpha_deg,neck_beta_deg,neck_gamma_deg,shoulderR_alpha_deg,shoulderR_beta_deg,shoulderR_gamma_deg,elbowR_deg
2058,20.57,46.197,2.85656975071424,1.45931759616006,-178.617131382882,102.232373722872,-0.661259683671004,-2.02324290070984,6.32805666895903,6.49274693448321,-36.353397642987,163.178597640113
2059,20.58,46.207,2.89288135379658,1.44006756823636,-178.61964925495,101.919166796622,-0.600365841556782,-2.00264774331661,6.33079682513413,6.4935757325653,-36.3588049639803,163.191593561841
2060,20.59,46.217,2.92495370445611,1.43261214669517,-178.618654483873,101.59340225334,-0.544252917122865,-2.0333591936325,6.34666334555994,6.50160076001689,-36.3448383530827,163.173630488254
2061,20.6,46.227,2.94543294968398,1.41437486676702,-178.614330488442,101.330275536335,-0.488806159302588,-1.97967173675105,6.33150064565398,6.4897545851221,-36.3571070887537,163.213093155681
2062,20.61,46.237,2.96536411931681,1.40499498192963,-178.591441660896,101.122960846346,-0.445087708762807,-1.97516660766461,6.30417320253617,6.47564896064507,-36.3506878082818,163.236252801503
2063,20.62,46.247,2.9877230070816,1.3931479795377,-178.610302600376,100.970912331046,-0.356909214622469,-1.97470095672137,6.32572873784597,6.46923370997596,-36.3502641016922,163.230770644285
2064,20.63,46.257,3.00310871706727,1.37004297755882,-178.583045711621,100.828994592014,-0.352555826212728,-1.99181901056762,6.29717029958141,6.44290759447968,-36.3379568617029,163.266001850585
2065,20.64,46.267,3.01625727126076,1.36089339238565,-178.583338502384,100.712181301084,-0.291511253096354,-1.9906156262627,6.29419717858333,6.43194092116827,-36.3704591415907,163.277135035629
2066,20.65,46.277,3.04047438925622,1.35953368792725,-178.607597106619,100.601643850188,-0.258724544257737,-1.99031588352394,6.3261737678229,6.4405517912746,-36.3600942449312,163.261267385782
2067,20.66,46.287,3.05547068543174,1.34308349666715,-178.593304735286,100.521046368814,-0.235721559611439,-1.99840412836802,6.32132448784668,6.43263620670917,-36.3629488485895,163.24657250039
2068,20.67,46.297,3.07030920926604,1.33389127673568,-178.584898027706,100.427420666636,-0.232499340199736,-2.03745872861756,6.32787522741906,6.42540079941374,-36.372048795643,163.247566188136
2069,20.68,46.307,3.07565583314813,1.32607634487981,-178.577095759637,100.376631373611,-0.241424290605112,-2.01444501425143,6.3127075243387,6.40902708068731,-36.3748615789702,163.271155204291
2070,20.69,46.317,3.09549970207847,1.3181214186964,-178.56597129789,100.304195887897,-0.269104019208796,-2.03582346037691,6.33194817177919,6.41626701995756,-36.3745028578536,163.246979210585
2071,20.7,46.327,3.09755544038847,1.2940467822765,-178.565843249263,100.272754390534,-0.283320808253602,-1.99580416300442,6.34496671888838,6.40531481016417,-36.3445668751315,163.217261608945
2072,20.71,46.337,3.10252456991733,1.28018614684055,-178.543901090825,100.247396381884,-0.335257800082968,-2.01123168519271,6.33347698885359,6.39222282415536,-36.3102225610575,163.212028203157
2073,20.72,46.347,3.11357811130154,1.26690122049086,-178.525374861504,100.215952727813,-0.369537489732736,-1.99481670341568,6.32309579527236,6.38488524302291,-36.3651052472684,163.227090801087
2074,20.73,46.357,3.11786352997309,1.25319098851309,-178.515562818766,100.200158000257,-0.390956362334087,-2.02328382793386,6.31641323702733,6.37370797290536,-36.3571429423567,163.221733203495
2075,20.74,46.367,3.12732107462529,1.23163880571967,-178.513182872439,100.174132889847,-0.390795433478414,-2.05288268133661,6.31871728889978,6.36197262451036,-36.3141793531126,163.233213690972
2076,20.75,46.377,3.1207627793022,1.22822804365538,-178.489783589558,100.183170905895,-0.422860114868153,-2.02271403215144,6.29200890288805,6.35219321532686,-36.3514294909424,163.238481372924
2077,20.76,46.387,3.14409722707495,1.22095960860801,-178.498460418319,100.155873836583,-0.422565695068804,-2.01515519103904,6.30492869472828,6.35294112112403,-36.3188376097392,163.21968002844
2078,20.77,46.397,3.1387341708636,1.19830115040465,-178.47709942796,100.17323062653,-0.454046649203068,-1.97012229552279,6.28644164424934,6.32812365390123,-36.3146452593499,163.213679645499
2079,20.78,46.407,3.14124449373721,1.20814225599986,-178.458726931673,100.184574304779,-0.494834614331157,-1.90670812733272,6.25770999358583,6.3357754695557,-36.3244985478721,163.22760494032
2080,20.79,46.417,3.13184587145699,1.20598363549357,-178.435966441226,100.214321174886,-0.536787583088593,-1.763182403978,6.24656009704705,6.35598437695524,-36.2975883392508,163.212463991235
2081,20.8,46.427,3.12999240562833,1.20005004141411,-178.449169950668,100.210724599746,-0.526408114618485,-1.67340834729558,6.2536543447688,6.34451519755855,-36.2269035984494,163.190686054165
2082,20.81,46.437,3.10934841424825,1.19364530824594,-178.443125863124,100.267804582711,-0.561199428515434,-1.51082043426585,6.22734056435644,6.33488620728357,-36.082266059053,163.178862667735
2083,20.82,46.447,3.10634723950428,1.19579987619812,-178.429308984488,100.333420470669,-0.610164508778417,-1.30226941696339,6.22021403037422,6.34967939101697,-36.0403833158739,163.168702977433
2084,20.83,46.457,3.09823687770432,1.19296053145237,-178.403635092455,100.457798219725,-0.684569561261924,-1.07907565557222,6.21567001752915,6.34986873569762,-35.979408183278,163.165254654884
2085,20.84,46.467,3.05084666422194,1.18781629833196,-178.38741153158,100.601367734109,-0.728477238742278,-0.834902300809219,6.1819343037135,6.34072516398794,-35.9676066468305,163.130221642025
2086,20.85,46.477,3.02921673154165,1.19636840304632,-178.3779115178,100.718211957303,-0.755463703378601,-0.551794590408009,6.16285057042973,6.34022201254283,-35.9399812002381,163.138132556356
2087,20.86,46.487,2.98640069475306,1.19829258028842,-178.371837228021,100.832354349611,-0.790516319528262,-0.224901971878693,6.14075831534584,6.34741125747371,-35.8954963045591,163.120105744865
2088,20.87,46.497,2.92714535026239,1.22047111049691,-178.358961106333,100.987779286652,-0.860789903113954,0.184271075921146,6.10126113209171,6.36380735567837,-35.7986796665192,163.104563336138
2089,20.88,46.507,2.89348973778347,1.22861226284413,-178.371002637588,101.097876467438,-0.875454342944033,0.516924403254384,6.1279832176242,6.3785801987909,-35.7342079896746,163.047998674498
2090,20.89,46.517,2.8390414377768,1.2538015248919,-178.32781281398,101.209265886702,-0.946517717780891,0.859332885239882,6.06272603470066,6.38372851938804,-35.6874845507572,163.083377128324
2091,20.9,46.527,2.79672228846494,1.28724614241211,-178.328863053727,101.329766299274,-1.07639348901614,1.34124079803291,6.06104231427218,6.4048680865324,-35.5120759431621,163.061089571419
2092,20.91,46.537,2.74636974150423,1.33275302611767,-178.308851896566,101.479533037827,-1.13589356890218,1.78352036577062,6.03046518000936,6.43182760194039,-35.3998104705267,163.069946474743
2093,20.92,46.547,2.70722430765557,1.39368046341693,-178.260510819074,101.614562987138,-1.29995193945016,2.23002716435714,5.99907367285678,6.46643543814674,-35.3928722024968,163.09264503766
2094,20.93,46.557,2.6656135780985,1.45134393367435,-178.270871170528,101.738577384897,-1.35553819103556,2.72362158714694,5.98297465515586,6.50412462315178,-35.3309843263791,163.10357612384
2095,20.94,46.567,2.60280702257353,1.50365013920031,-178.235816263997,101.854126887469,-1.43182284653702,3.28081298100261,5.95037574441009,6.53277464167451,-35.2928482169111,163.08595113831
2096,20.95,46.577,2.56130954650364,1.57357031277799,-178.218770282542,101.900032443349,-1.44620723900472,3.77732922992745,5.93749872655093,6.57515746798581,-35.1937477422819,163.081895133687
2097,20.96,46.587,2.5115505442627,1.6516070535457,-178.207268867794,101.966819236003,-1.47652353162948,4.19823490872807,5.93907690446645,6.62301208985887,-35.0572469241493,163.05799376697
2098,20.97,46.597,2.45387735265957,1.71399632346729,-178.191601966413,102.091486012041,-1.492620760855,4.78845825051572,5.91373719694196,6.65167654609981,-34.9640913959638,163.050767733915
2099,20.98,46.607,2.4122852248948,1.78786292549899,-178.164268621963,102.177363407796,-1.59063504708227,5.3110838243468,5.89330395087041,6.66959836771441,-34.8718287598008,163.180605772021
2100,20.99,46.617,2.36439592750578,1.86895806743481,-178.172952177743,102.288359796148,-1.68217659576801,5.83152005675472,5.89169962228246,6.71225855125244,-34.7963821613505,163.167289991298
2101,21,46.627,2.31484947529889,1.94705261657458,-178.13759819115,102.437139607309,-1.78991524089849,6.4349748997085,5.86653388830719,6.74735004386712,-34.7087763427915,163.20638619582
2102,21.01,46.637,2.27177206747196,2.02177588989069,-178.110479578962,102.531858996175,-1.90971093486856,7.10929167305113,5.84820281040381,6.78784655973521,-34.6268496155153,163.209655018443
2103,21.02,46.647,2.20109693347184,2.11543028902544,-178.089166383958,102.601813536418,-1.99727929849586,7.68306953429228,5.82178332837052,6.83759545143876,-34.572260620195,163.201279880876
2104,21.03,46.657,2.12452737252005,2.19164924098602,-178.057740864209,102.650083861714,-1.9814732216741,8.19647351841011,5.7795410168265,6.86093267436765,-34.4696920317632,163.182468695954
2105,21.04,46.667,2.07156327487406,2.27834327627198,-178.05926851498,102.66634131884,-1.96845625572956,8.8084862336585,5.7906382785093,6.90543881471123,-34.4113710804214,163.180438091703
2106,21.05,46.677,2.01376972938569,2.38413204049286,-178.058773265515,102.721101590303,-1.9273095799207,9.30947102453051,5.78461575313264,6.96617594806441,-34.3154693950458,163.123960319951
2107,21.06,46.687,1.96160554630071,2.47989888235822,-178.05127269454,102.812690506125,-1.90553222594997,9.76870918052915,5.7752926526567,7.00021803988464,-34.2507997681601,163.120978906287
2108,21.07,46.697,1.90277605387691,2.58436202852799,-178.020240182591,102.917305246396,-1.85705827913177,10.2973277880879,5.74980197460348,7.04574379846618,-34.1539209680817,163.108636424002
2109,21.08,46.707,1.85715802527629,2.70120261124177,-177.962153191346,102.987662675081,-1.83451691008621,10.7008659648889,5.72059141068048,7.09767451167033,-34.0050151987644,163.135462045773
2110,21.09,46.717,1.80651319522793,2.79551416967658,-177.944272982801,103.01583428647,-1.76375203162108,11.1859110743875,5.71754498049525,7.14555779892685,-33.969554349156,163.129783784639
2111,21.1,46.727,1.76285823514089,2.89909273486958,-177.950177999584,103.00626364907,-1.64098462683145,11.6094221448719,5.71322834234318,7.19789137707114,-33.8569043653334,163.140650207035
2112,21.11,46.737,1.72364088703441,3.00784011185232,-177.929739048422,102.967114587679,-1.54323046433358,11.9946438291813,5.70886725162843,7.24400069178398,-33.8126093507466,163.15360501038
2113,21.12,46.747,1.6786793161759,3.11285582092236,-177.876682403034,102.923407693468,-1.43397641926267,12.3770737755718,5.67462077893884,7.28209402934203,-33.7444036327427,163.187267894191
2114,21.13,46.757,1.63363041785179,3.21831020150054,-177.837903634361,102.895116874148,-1.34464357920174,12.7473586112862,5.64534397202351,7.32856400282582,-33.633014918153,163.210675322083
2115,21.14,46.767,1.60067897751448,3.32813570707828,-177.797557779966,102.873581792491,-1.24170774747804,13.19225336497,5.63607714175103,7.38250593017536,-33.4971113809697,163.19403641901
2116,21.15,46.777,1.55097815355027,3.42884617050435,-177.776273221888,102.892593816015,-1.16225131687295,13.6447040042753,5.60707388857307,7.41699323208179,-33.4010391189736,163.20425042019
2117,21.16,46.787,1.5095175545863,3.54928938123712,-177.746357251802,102.898540672934,-1.06861562692796,14.0880868119312,5.58369546506605,7.46564352641232,-33.2951873771468,163.223168339856
2118,21.17,46.797,1.49292292497749,3.63526210965639,-177.692194042798,102.875242782601,-0.946637675646815,14.4944073641281,5.57030232212288,7.48397051271146,-33.1618766699596,163.235528166909
2119,21.18,46.807,1.45094471596098,3.7379499643339,-177.667528038183,102.832820119517,-0.72313278515564,14.9271584192852,5.55553049840305,7.53563391309356,-33.0633491295807,163.244420603605
2120,21.19,46.817,1.40578481104312,3.8215361825309,-177.651871211567,102.816069165844,-0.521466812002834,15.3392318136739,5.53084599604945,7.56818823670715,-32.9946475395408,163.268957620512
2121,21.2,46.827,1.37122126404625,3.9137006695027,-177.637613583515,102.733580511193,-0.315699808749133,15.8332807311462,5.52095630199119,7.60893388090753,-32.9058766438319,163.283052714266
2122,21.21,46.837,1.31415695157375,3.98700032091937,-177.634630642913,102.719935704996,-0.0874090317564939,16.2736405397002,5.48834245733223,7.62946000936193,-32.7891997689364,163.319796368388
2123,21.22,46.847,1.26117827065681,4.07123400532801,-177.595556473029,102.69267665619,0.124988032845927,16.8185637432955,5.45438641808642,7.66624819001209,-32.6304340367561,163.322949430633
2124,21.23,46.857,1.21649939630612,4.13113133804644,-177.561831376451,102.672561489214,0.313984412194316,17.3228925884148,5.41251648553777,7.68298914965784,-32.5591683296772,163.35220724513
2125,21.24,46.867,1.16921816752204,4.20675083495283,-177.544961333429,102.654886915204,0.575355567903022,17.8181458818588,5.39934911512114,7.71416317557987,-32.4310539952845,163.322404850424
2126,21.25,46.877,1.11287354865227,4.26770955376836,-177.526583982959,102.608536178005,0.794682620115381,18.3907699796387,5.37551743105533,7.74330250759427,-32.2665866548543,163.305466555271
2127,21.26,46.887,1.04894825239387,4.34363237934317,-177.511201645655,102.557843038538,1.10202681130356,18.7366725076776,5.34579627507624,7.78554668843232,-32.1795601400256,163.285676243935
2128,21.27,46.897,0.974420217960127,4.38428340106698,-177.508196352445,102.522357338269,1.35826047841567,19.2767965105577,5.31514316160328,7.78808980975902,-32.0664589102819,163.260585374281
2129,21.28,46.907,0.937371913610681,4.46710595909473,-177.4850238867,102.491684499693,1.61648739152722,19.7294025653948,5.32456584699643,7.84419074853894,-32.0115974253576,163.258648511753
2130,21.29,46.917,0.872298074574654,4.52383374750779,-177.473929962122,102.523197478595,1.87082967325237,20.1829098717971,5.29596083623372,7.85943180637468,-31.9361906823645,163.242671489495
2131,21.3,46.927,0.806971671121179,4.5961835126507,-177.444045767068,102.57505968902,2.12241304973367,20.6140334283389,5.26916656064042,7.90133968652853,-31.8737617402326,163.247828622685
2132,21.31,46.937,0.729809379111931,4.67272215924184,-177.421678750545,102.633807336858,2.33306707750608,21.0728224652151,5.22684031758873,7.94083836850759,-31.8138184966157,163.251432959609
2133,21.32,46.947,0.666767939388139,4.72879197283842,-177.400640923006,102.66124001799,2.53348297658134,21.5981084975904,5.20164184817156,7.96561247840587,-31.7501289450048,163.256588544884
2134,21.33,46.957,0.608343198360392,4.79483871502445,-177.383623459254,102.694675510948,2.77442272000385,21.9451856837117,5.19905581561433,8.01815773505872,-31.7447765072566,163.206261635997
2135,21.34,46.967,0.569577458917906,4.85143063896778,-177.356106557936,102.694770121301,2.93895662511533,22.3970801101131,5.19697622574196,8.0542673369464,-31.7030789503627,163.194473487647
2136,21.35,46.977,0.520976351344176,4.88726505769819,-177.331156018137,102.660285568189,3.10847723254039,22.8142304718581,5.18027292315357,8.07067575168944,-31.6106292774847,163.167649074933
2137,21.36,46.987,0.459284709176625,4.92760301630105,-177.316817546411,102.65387898472,3.30495176708122,23.2286272181655,5.17013214849375,8.09948701790423,-31.5133285307393,163.120159512321
2138,21.37,46.997,0.399944943228752,4.97523088750749,-177.296374294862,102.651328373651,3.45288989334381,23.6220585959034,5.14716317423298,8.13054238611974,-31.4141751362183,163.108665689205
2139,21.38,47.007,0.333665842119743,5.02446719092886,-177.31506152606,102.674229299036,3.62697869241556,24.0748261891413,5.14614190886547,8.17117630454217,-31.3155210322887,163.045574718897
2140,21.39,47.017,0.293410449367963,5.05724295565939,-177.270934098838,102.716643232477,3.81462952660773,24.4194091928466,5.11878077907586,8.19251303013462,-31.3193133504744,163.064405987779
2141,21.4,47.027,0.246335526122738,5.0946284927998,-177.251084450642,102.711615075855,3.96319715889197,24.8182951236437,5.09335050527186,8.22888741221697,-31.232716131318,163.064629770793
